ticker,time,signal,session_date,alert_time_et,price,flush_score,tier,alert_id,name,sources,drop_from_prior_30m_high_pct,distance_below_vwap_pct,roc_5m_pct,roc_10m_pct,down_slope_20m_pct_per_bar,range_expansion,volume_expansion,volume_since_4am,summary,open_chart_url
TH,0953,buy,2026-04-01,2026-04-01 09:53:00,11.90,69.6,Candidate,TH-1775051580000,TH,1000-list,10.5,5.3,0.5,3.4,0.300,0.9,0.4,3446294,"10.5% below prior 30m high, 5.3% below VWAP, 5m ROC -0.5%, range x0.9, volume x0.4",http://localhost:8081/api/open-chart/TH/2026-04-01/0953?signal=buy
SGML,0953,buy,2026-04-01,2026-04-01 09:53:00,12.30,69.0,Candidate,SGML-1775051580000,SGML,1000-list,7.5,2.7,1.4,0.0,0.200,1.0,0.4,1005223,"7.5% below prior 30m high, 2.7% below VWAP, 5m ROC -1.4%, range x1.0, volume x0.4",http://localhost:8081/api/open-chart/SGML/2026-04-01/0953?signal=buy
PM,0953,buy,2026-04-01,2026-04-01 09:53:00,154.10,68.1,Candidate,PM-1775051580000,PM,1000-list,5.2,2.0,0.4,2.1,0.200,1.0,0.8,1173810,"5.2% below prior 30m high, 2.0% below VWAP, 5m ROC -0.4%, range x1.0, volume x0.8",http://localhost:8081/api/open-chart/PM/2026-04-01/0953?signal=buy
UMAC,0953,buy,2026-04-01,2026-04-01 09:53:00,12.80,62.5,Candidate,UMAC-1775051580000,UMAC,1000-list,5.7,2.4,0.0,1.8,0.200,1.1,0.7,1119410,"5.7% below prior 30m high, 2.4% below VWAP, 5m ROC -0.0%, range x1.1, volume x0.7",http://localhost:8081/api/open-chart/UMAC/2026-04-01/0953?signal=buy
FIS,0953,buy,2026-04-01,2026-04-01 09:53:00,44.90,62.3,Candidate,FIS-1775051580000,FIS,1000-list,5.4,1.7,0.4,1.7,0.200,0.9,0.3,1210665,"5.4% below prior 30m high, 1.7% below VWAP, 5m ROC -0.4%, range x0.9, volume x0.3",http://localhost:8081/api/open-chart/FIS/2026-04-01/0953?signal=buy
SOFI,0953,buy,2026-04-01,2026-04-01 09:53:00,15.60,61.6,Candidate,SOFI-1775051580000,SOFI,1000-list,4.4,2.1,0.0,1.6,0.200,0.6,0.6,9183787,"4.4% below prior 30m high, 2.1% below VWAP, 5m ROC -0.0%, range x0.6, volume x0.6",http://localhost:8081/api/open-chart/SOFI/2026-04-01/0953?signal=buy
SEDG,0953,buy,2026-04-01,2026-04-01 09:53:00,51.70,61.5,Candidate,SEDG-1775051580000,SEDG,1000-list,4.1,2.0,0.1,1.4,0.200,0.7,0.5,697191,"4.1% below prior 30m high, 2.0% below VWAP, 5m ROC -0.1%, range x0.7, volume x0.5",http://localhost:8081/api/open-chart/SEDG/2026-04-01/0953?signal=buy
APP,0953,buy,2026-04-01,2026-04-01 09:53:00,387.50,61.2,Candidate,APP-1775051580000,APP,1000-list,4.3,2.1,0.0,1.5,0.200,1.1,0.7,644399,"4.3% below prior 30m high, 2.1% below VWAP, 5m ROC -0.0%, range x1.1, volume x0.7",http://localhost:8081/api/open-chart/APP/2026-04-01/0953?signal=buy
FIG,0953,buy,2026-04-01,2026-04-01 09:53:00,20.40,61.1,Candidate,FIG-1775051580000,FIG,1000-list,5.3,2.2,0.0,1.5,0.300,0.7,0.8,1421592,"5.3% below prior 30m high, 2.2% below VWAP, 5m ROC -0.0%, range x0.7, volume x0.8",http://localhost:8081/api/open-chart/FIG/2026-04-01/0953?signal=buy
RCAT,0953,buy,2026-04-01,2026-04-01 09:53:00,12.90,60.2,Candidate,RCAT-1775051580000,RCAT,1000-list,4.3,2.1,0.0,1.3,0.200,1.0,0.6,2265443,"4.3% below prior 30m high, 2.1% below VWAP, 5m ROC -0.0%, range x1.0, volume x0.6",http://localhost:8081/api/open-chart/RCAT/2026-04-01/0953?signal=buy
PBF,0954,buy,2026-04-01,2026-04-01 09:54:00,46.00,87.4,Strong,PBF-1775051640000,PBF,1000-list,4.5,2.0,1.2,1.6,0.100,1.6,4.0,505719,"4.5% below prior 30m high, 2.0% below VWAP, 5m ROC -1.2%, range x1.6, volume x4.0",http://localhost:8081/api/open-chart/PBF/2026-04-01/0954?signal=buy
AR,0954,buy,2026-04-01,2026-04-01 09:54:00,41.10,87.0,Strong,AR-1775051640000,AR,1000-list,4.0,2.0,1.5,2.1,0.100,1.7,2.3,858066,"4.0% below prior 30m high, 2.0% below VWAP, 5m ROC -1.5%, range x1.7, volume x2.3",http://localhost:8081/api/open-chart/AR/2026-04-01/0954?signal=buy
AXTI,0954,buy,2026-04-01,2026-04-01 09:54:00,52.60,85.0,Strong,AXTI-1775051640000,AXTI,1000-list,13.4,5.5,2.8,3.5,0.400,1.4,1.4,4104259,"13.4% below prior 30m high, 5.5% below VWAP, 5m ROC -2.8%, range x1.4, volume x1.4",http://localhost:8081/api/open-chart/AXTI/2026-04-01/0954?signal=buy
CRGY,0954,buy,2026-04-01,2026-04-01 09:54:00,12.80,81.9,Strong,CRGY-1775051640000,CRGY,1000-list,4.6,2.2,1.5,2.0,0.100,1.5,1.3,923864,"4.6% below prior 30m high, 2.2% below VWAP, 5m ROC -1.5%, range x1.5, volume x1.3",http://localhost:8081/api/open-chart/CRGY/2026-04-01/0954?signal=buy
SM,0954,buy,2026-04-01,2026-04-01 09:54:00,29.70,75.4,Strong,SM-1775051640000,SM,1000-list,3.8,2.1,1.4,1.9,0.100,1.3,1.1,951324,"3.8% below prior 30m high, 2.1% below VWAP, 5m ROC -1.4%, range x1.3, volume x1.1",http://localhost:8081/api/open-chart/SM/2026-04-01/0954?signal=buy
SGML,0954,buy,2026-04-01,2026-04-01 09:54:00,12.20,71.1,Candidate,SGML-1775051640000,SGML,1000-list,7.9,3.0,2.1,0.6,0.100,0.9,0.6,1039324,"7.9% below prior 30m high, 3.0% below VWAP, 5m ROC -2.1%, range x0.9, volume x0.6",http://localhost:8081/api/open-chart/SGML/2026-04-01/0954?signal=buy
TH,0954,buy,2026-04-01,2026-04-01 09:54:00,11.90,67.9,Candidate,TH-1775051640000,TH,1000-list,10.4,5.2,0.3,3.7,0.300,0.7,0.3,3453512,"10.4% below prior 30m high, 5.2% below VWAP, 5m ROC -0.3%, range x0.7, volume x0.3",http://localhost:8081/api/open-chart/TH/2026-04-01/0954?signal=buy
VG,0954,buy,2026-04-01,2026-04-01 09:54:00,15.10,65.5,Candidate,VG-1775051640000,VG,1000-list,4.5,1.9,1.0,2.0,0.100,0.8,0.4,7079983,"4.5% below prior 30m high, 1.9% below VWAP, 5m ROC -1.0%, range x0.8, volume x0.4",http://localhost:8081/api/open-chart/VG/2026-04-01/0954?signal=buy
PR,0954,buy,2026-04-01,2026-04-01 09:54:00,20.60,65.0,Candidate,PR-1775051640000,PR,1000-list,3.5,1.9,1.0,1.4,0.100,1.4,0.8,1990556,"3.5% below prior 30m high, 1.9% below VWAP, 5m ROC -1.0%, range x1.4, volume x0.8",http://localhost:8081/api/open-chart/PR/2026-04-01/0954?signal=buy
PM,0954,buy,2026-04-01,2026-04-01 09:54:00,154.10,64.6,Candidate,PM-1775051640000,PM,1000-list,5.3,2.0,0.2,2.0,0.200,0.8,1.0,1235177,"5.3% below prior 30m high, 2.0% below VWAP, 5m ROC -0.2%, range x0.8, volume x1.0",http://localhost:8081/api/open-chart/PM/2026-04-01/0954?signal=buy
TOST,0954,buy,2026-04-01,2026-04-01 09:54:00,25.50,64.5,Candidate,TOST-1775051640000,TOST,1000-list,5.3,2.1,0.3,1.7,0.200,0.3,0.5,868600,"5.3% below prior 30m high, 2.1% below VWAP, 5m ROC -0.3%, range x0.3, volume x0.5",http://localhost:8081/api/open-chart/TOST/2026-04-01/0954?signal=buy
MLTX,0954,buy,2026-04-01,2026-04-01 09:54:00,16.80,64.4,Candidate,MLTX-1775051640000,MLTX,1000-list,8.6,1.2,0.0,2.1,0.200,1.4,2.2,786996,"8.6% below prior 30m high, 1.2% below VWAP, 5m ROC -0.0%, range x1.4, volume x2.2",http://localhost:8081/api/open-chart/MLTX/2026-04-01/0954?signal=buy
SHOP,0954,buy,2026-04-01,2026-04-01 09:54:00,116.70,62.8,Candidate,SHOP-1775051640000,SHOP,1000-list,3.6,1.9,0.4,1.8,0.200,0.6,0.9,1418694,"3.6% below prior 30m high, 1.9% below VWAP, 5m ROC -0.4%, range x0.6, volume x0.9",http://localhost:8081/api/open-chart/SHOP/2026-04-01/0954?signal=buy
COGT,0954,buy,2026-04-01,2026-04-01 09:54:00,34.80,62.4,Candidate,COGT-1775051640000,COGT,1000-list,9.0,2.5,0.0,1.9,0.200,0.6,0.8,943264,"9.0% below prior 30m high, 2.5% below VWAP, 5m ROC -0.0%, range x0.6, volume x0.8",http://localhost:8081/api/open-chart/COGT/2026-04-01/0954?signal=buy
SU,0954,buy,2026-04-01,2026-04-01 09:54:00,65.00,61.3,Candidate,SU-1775051640000,SU,1000-list,3.1,1.5,1.1,1.2,0.100,1.8,0.9,998525,"3.1% below prior 30m high, 1.5% below VWAP, 5m ROC -1.1%, range x1.8, volume x0.9",http://localhost:8081/api/open-chart/SU/2026-04-01/0954?signal=buy
AR,0955,buy,2026-04-01,2026-04-01 09:55:00,41.00,92.0,Extreme,AR-1775051700000,AR,1000-list,4.4,2.2,1.6,2.3,0.100,1.5,3.0,921305,"4.4% below prior 30m high, 2.2% below VWAP, 5m ROC -1.6%, range x1.5, volume x3.0",http://localhost:8081/api/open-chart/AR/2026-04-01/0955?signal=buy
CRGY,0955,buy,2026-04-01,2026-04-01 09:55:00,12.80,84.0,Strong,CRGY-1775051700000,CRGY,1000-list,4.9,2.4,1.7,2.6,0.100,1.5,1.2,975983,"4.9% below prior 30m high, 2.4% below VWAP, 5m ROC -1.7%, range x1.5, volume x1.2",http://localhost:8081/api/open-chart/CRGY/2026-04-01/0955?signal=buy
AXTI,0955,buy,2026-04-01,2026-04-01 09:55:00,51.60,83.9,Strong,AXTI-1775051700000,AXTI,1000-list,14.7,6.7,3.1,5.2,0.400,1.3,1.3,4238094,"14.7% below prior 30m high, 6.7% below VWAP, 5m ROC -3.1%, range x1.3, volume x1.3",http://localhost:8081/api/open-chart/AXTI/2026-04-01/0955?signal=buy
SM,0955,buy,2026-04-01,2026-04-01 09:55:00,29.50,81.9,Strong,SM-1775051700000,SM,1000-list,4.4,2.5,1.6,2.6,0.100,1.3,1.3,1006746,"4.4% below prior 30m high, 2.5% below VWAP, 5m ROC -1.6%, range x1.3, volume x1.3",http://localhost:8081/api/open-chart/SM/2026-04-01/0955?signal=buy
PBF,0955,buy,2026-04-01,2026-04-01 09:55:00,46.10,81.5,Strong,PBF-1775051700000,PBF,1000-list,4.3,1.6,1.0,1.6,0.100,1.6,4.8,551496,"4.3% below prior 30m high, 1.6% below VWAP, 5m ROC -1.0%, range x1.6, volume x4.8",http://localhost:8081/api/open-chart/PBF/2026-04-01/0955?signal=buy
TOST,0955,buy,2026-04-01,2026-04-01 09:55:00,25.40,72.7,Candidate,TOST-1775051700000,TOST,1000-list,5.7,2.5,0.9,2.2,0.200,0.5,0.5,910396,"5.7% below prior 30m high, 2.5% below VWAP, 5m ROC -0.9%, range x0.5, volume x0.5",http://localhost:8081/api/open-chart/TOST/2026-04-01/0955?signal=buy
PR,0955,buy,2026-04-01,2026-04-01 09:55:00,20.60,70.7,Candidate,PR-1775051700000,PR,1000-list,3.7,2.1,1.2,1.8,0.100,1.1,0.6,2039150,"3.7% below prior 30m high, 2.1% below VWAP, 5m ROC -1.2%, range x1.1, volume x0.6",http://localhost:8081/api/open-chart/PR/2026-04-01/0955?signal=buy
SGML,0955,buy,2026-04-01,2026-04-01 09:55:00,12.30,70.4,Candidate,SGML-1775051700000,SGML,1000-list,7.6,2.7,1.3,1.3,0.100,0.8,0.9,1050433,"7.6% below prior 30m high, 2.7% below VWAP, 5m ROC -1.3%, range x0.8, volume x0.9",http://localhost:8081/api/open-chart/SGML/2026-04-01/0955?signal=buy
VG,0955,buy,2026-04-01,2026-04-01 09:55:00,15.00,70.1,Candidate,VG-1775051700000,VG,1000-list,4.6,2.0,0.9,3.0,0.100,0.9,0.6,7248807,"4.6% below prior 30m high, 2.0% below VWAP, 5m ROC -0.9%, range x0.9, volume x0.6",http://localhost:8081/api/open-chart/VG/2026-04-01/0955?signal=buy
AMPX,0955,buy,2026-04-01,2026-04-01 09:55:00,16.70,68.6,Candidate,AMPX-1775051700000,AMPX,1000-list,3.8,1.9,0.9,1.7,0.200,0.9,1.0,1517201,"3.8% below prior 30m high, 1.9% below VWAP, 5m ROC -0.9%, range x0.9, volume x1.0",http://localhost:8081/api/open-chart/AMPX/2026-04-01/0955?signal=buy
SU,0955,buy,2026-04-01,2026-04-01 09:55:00,64.90,66.7,Candidate,SU-1775051700000,SU,1000-list,3.2,1.7,1.4,1.6,0.100,1.7,0.8,1025668,"3.2% below prior 30m high, 1.7% below VWAP, 5m ROC -1.4%, range x1.7, volume x0.8",http://localhost:8081/api/open-chart/SU/2026-04-01/0955?signal=buy
FLNC,0955,buy,2026-04-01,2026-04-01 09:55:00,14.00,65.6,Candidate,FLNC-1775051700000,FLNC,1000-list,3.0,1.4,1.1,2.1,0.100,1.6,1.4,605847,"3.0% below prior 30m high, 1.4% below VWAP, 5m ROC -1.1%, range x1.6, volume x1.4",http://localhost:8081/api/open-chart/FLNC/2026-04-01/0955?signal=buy
TH,0955,buy,2026-04-01,2026-04-01 09:55:00,12.00,65.0,Candidate,TH-1775051700000,TH,1000-list,10.3,5.1,0.0,2.6,0.300,0.8,0.4,3491224,"10.3% below prior 30m high, 5.1% below VWAP, 5m ROC -0.0%, range x0.8, volume x0.4",http://localhost:8081/api/open-chart/TH/2026-04-01/0955?signal=buy
UMAC,0955,buy,2026-04-01,2026-04-01 09:55:00,12.80,64.5,Candidate,UMAC-1775051700000,UMAC,1000-list,5.5,2.1,0.0,2.2,0.200,1.1,0.7,1147291,"5.5% below prior 30m high, 2.1% below VWAP, 5m ROC -0.0%, range x1.1, volume x0.7",http://localhost:8081/api/open-chart/UMAC/2026-04-01/0955?signal=buy
CTRA,0955,buy,2026-04-01,2026-04-01 09:55:00,33.80,64.0,Candidate,CTRA-1775051700000,CTRA,1000-list,3.0,1.6,1.1,1.5,0.100,1.6,2.1,959833,"3.0% below prior 30m high, 1.6% below VWAP, 5m ROC -1.1%, range x1.6, volume x2.1",http://localhost:8081/api/open-chart/CTRA/2026-04-01/0955?signal=buy
APA,0955,buy,2026-04-01,2026-04-01 09:55:00,41.30,63.9,Candidate,APA-1775051700000,APA,1000-list,2.9,1.7,1.5,1.9,0.100,1.1,1.2,2268340,"2.9% below prior 30m high, 1.7% below VWAP, 5m ROC -1.5%, range x1.1, volume x1.2",http://localhost:8081/api/open-chart/APA/2026-04-01/0955?signal=buy
SHOP,0955,buy,2026-04-01,2026-04-01 09:55:00,116.60,63.0,Candidate,SHOP-1775051700000,SHOP,1000-list,3.9,2.1,0.1,1.9,0.200,0.7,0.7,1455086,"3.9% below prior 30m high, 2.1% below VWAP, 5m ROC -0.1%, range x0.7, volume x0.7",http://localhost:8081/api/open-chart/SHOP/2026-04-01/0955?signal=buy
CNQ,0955,buy,2026-04-01,2026-04-01 09:55:00,46.70,61.2,Candidate,CNQ-1775051700000,CNQ,1000-list,3.3,1.8,1.0,1.7,0.100,0.9,0.8,2117311,"3.3% below prior 30m high, 1.8% below VWAP, 5m ROC -1.0%, range x0.9, volume x0.8",http://localhost:8081/api/open-chart/CNQ/2026-04-01/0955?signal=buy
COGT,0955,buy,2026-04-01,2026-04-01 09:55:00,34.80,61.2,Candidate,COGT-1775051700000,COGT,1000-list,9.0,2.4,0.0,1.4,0.200,0.6,1.2,989205,"9.0% below prior 30m high, 2.4% below VWAP, 5m ROC -0.0%, range x0.6, volume x1.2",http://localhost:8081/api/open-chart/COGT/2026-04-01/0955?signal=buy
DVN,0955,buy,2026-04-01,2026-04-01 09:55:00,48.40,61.0,Candidate,DVN-1775051700000,DVN,1000-list,3.0,1.6,1.1,1.6,0.100,1.3,1.4,2620553,"3.0% below prior 30m high, 1.6% below VWAP, 5m ROC -1.1%, range x1.3, volume x1.4",http://localhost:8081/api/open-chart/DVN/2026-04-01/0955?signal=buy
SEDG,0955,buy,2026-04-01,2026-04-01 09:55:00,51.70,60.9,Candidate,SEDG-1775051700000,SEDG,1000-list,3.9,1.8,0.4,1.3,0.200,0.5,0.5,705968,"3.9% below prior 30m high, 1.8% below VWAP, 5m ROC -0.4%, range x0.5, volume x0.5",http://localhost:8081/api/open-chart/SEDG/2026-04-01/0955?signal=buy
APP,0955,buy,2026-04-01,2026-04-01 09:55:00,386.90,60.7,Candidate,APP-1775051700000,APP,1000-list,4.4,2.0,0.0,1.4,0.200,0.7,0.6,679662,"4.4% below prior 30m high, 2.0% below VWAP, 5m ROC -0.0%, range x0.7, volume x0.6",http://localhost:8081/api/open-chart/APP/2026-04-01/0955?signal=buy
EQNR,0955,buy,2026-04-01,2026-04-01 09:55:00,40.30,60.5,Candidate,EQNR-1775051700000,EQNR,1000-list,3.8,1.7,0.7,1.8,0.100,0.8,1.0,2173670,"3.8% below prior 30m high, 1.7% below VWAP, 5m ROC -0.7%, range x0.8, volume x1.0",http://localhost:8081/api/open-chart/EQNR/2026-04-01/0955?signal=buy
FIG,0955,buy,2026-04-01,2026-04-01 09:55:00,20.40,60.3,Candidate,FIG-1775051700000,FIG,1000-list,5.6,2.4,0.0,1.3,0.200,0.9,0.5,1479013,"5.6% below prior 30m high, 2.4% below VWAP, 5m ROC -0.0%, range x0.9, volume x0.5",http://localhost:8081/api/open-chart/FIG/2026-04-01/0955?signal=buy
HIMS,0955,buy,2026-04-01,2026-04-01 09:55:00,20.90,60.3,Candidate,HIMS-1775051700000,HIMS,1000-list,3.5,1.8,0.5,1.6,0.100,0.7,0.6,4338853,"3.5% below prior 30m high, 1.8% below VWAP, 5m ROC -0.5%, range x0.7, volume x0.6",http://localhost:8081/api/open-chart/HIMS/2026-04-01/0955?signal=buy
PL,0955,buy,2026-04-01,2026-04-01 09:55:00,28.80,60.1,Candidate,PL-1775051700000,PL,1000-list,3.7,1.5,0.5,1.6,0.200,0.9,0.5,2789868,"3.7% below prior 30m high, 1.5% below VWAP, 5m ROC -0.5%, range x0.9, volume x0.5",http://localhost:8081/api/open-chart/PL/2026-04-01/0955?signal=buy
AR,0956,buy,2026-04-01,2026-04-01 09:56:00,41.00,89.5,Strong,AR-1775051760000,AR,1000-list,4.3,2.0,1.3,2.3,0.100,1.6,2.6,997384,"4.3% below prior 30m high, 2.0% below VWAP, 5m ROC -1.3%, range x1.6, volume x2.6",http://localhost:8081/api/open-chart/AR/2026-04-01/0956?signal=buy
SGML,0956,buy,2026-04-01,2026-04-01 09:56:00,12.00,88.2,Strong,SGML-1775051760000,SGML,1000-list,9.5,4.3,3.0,3.4,0.100,1.5,2.4,1155151,"9.5% below prior 30m high, 4.3% below VWAP, 5m ROC -3.0%, range x1.5, volume x2.4",http://localhost:8081/api/open-chart/SGML/2026-04-01/0956?signal=buy
SM,0956,buy,2026-04-01,2026-04-01 09:56:00,29.40,85.5,Strong,SM-1775051760000,SM,1000-list,4.7,2.7,1.9,3.2,0.100,1.2,1.9,1087496,"4.7% below prior 30m high, 2.7% below VWAP, 5m ROC -1.9%, range x1.2, volume x1.9",http://localhost:8081/api/open-chart/SM/2026-04-01/0956?signal=buy
CRGY,0956,buy,2026-04-01,2026-04-01 09:56:00,12.80,83.9,Strong,CRGY-1775051760000,CRGY,1000-list,5.3,2.7,1.8,3.0,0.200,1.5,1.1,1007567,"5.3% below prior 30m high, 2.7% below VWAP, 5m ROC -1.8%, range x1.5, volume x1.1",http://localhost:8081/api/open-chart/CRGY/2026-04-01/0956?signal=buy
AXTI,0956,buy,2026-04-01,2026-04-01 09:56:00,51.40,81.8,Strong,AXTI-1775051760000,AXTI,1000-list,15.0,6.9,1.8,5.2,0.500,1.3,0.9,4341893,"15.0% below prior 30m high, 6.9% below VWAP, 5m ROC -1.8%, range x1.3, volume x0.9",http://localhost:8081/api/open-chart/AXTI/2026-04-01/0956?signal=buy
PR,0956,buy,2026-04-01,2026-04-01 09:56:00,20.50,76.2,Strong,PR-1775051760000,PR,1000-list,4.0,2.3,1.3,2.2,0.100,1.3,1.0,2116413,"4.0% below prior 30m high, 2.3% below VWAP, 5m ROC -1.3%, range x1.3, volume x1.0",http://localhost:8081/api/open-chart/PR/2026-04-01/0956?signal=buy
PBF,0956,buy,2026-04-01,2026-04-01 09:56:00,46.10,74.9,Candidate,PBF-1775051760000,PBF,1000-list,4.0,1.4,0.7,1.5,0.100,1.7,4.0,562773,"4.0% below prior 30m high, 1.4% below VWAP, 5m ROC -0.7%, range x1.7, volume x4.0",http://localhost:8081/api/open-chart/PBF/2026-04-01/0956?signal=buy
AMPX,0956,buy,2026-04-01,2026-04-01 09:56:00,16.60,73.1,Candidate,AMPX-1775051760000,AMPX,1000-list,4.3,2.4,1.1,1.6,0.200,0.9,1.2,1553238,"4.3% below prior 30m high, 2.4% below VWAP, 5m ROC -1.1%, range x0.9, volume x1.2",http://localhost:8081/api/open-chart/AMPX/2026-04-01/0956?signal=buy
UNIT,0956,buy,2026-04-01,2026-04-01 09:56:00,10.40,72.5,Candidate,UNIT-1775051760000,UNIT,1000-list,6.2,2.0,1.2,1.7,0.100,0.8,0.8,1754511,"6.2% below prior 30m high, 2.0% below VWAP, 5m ROC -1.2%, range x0.8, volume x0.8",http://localhost:8081/api/open-chart/UNIT/2026-04-01/0956?signal=buy
PTEN,0956,buy,2026-04-01,2026-04-01 09:56:00,10.40,72.3,Candidate,PTEN-1775051760000,PTEN,1000-list,3.1,1.4,1.6,2.1,0.100,2.1,2.0,903264,"3.1% below prior 30m high, 1.4% below VWAP, 5m ROC -1.6%, range x2.1, volume x2.0",http://localhost:8081/api/open-chart/PTEN/2026-04-01/0956?signal=buy
VG,0956,buy,2026-04-01,2026-04-01 09:56:00,15.00,71.2,Candidate,VG-1775051760000,VG,1000-list,4.6,1.9,0.9,2.7,0.100,1.0,0.8,7336079,"4.6% below prior 30m high, 1.9% below VWAP, 5m ROC -0.9%, range x1.0, volume x0.8",http://localhost:8081/api/open-chart/VG/2026-04-01/0956?signal=buy
APA,0956,buy,2026-04-01,2026-04-01 09:56:00,41.10,70.7,Candidate,APA-1775051760000,APA,1000-list,3.1,1.9,1.4,2.3,0.100,1.2,1.1,2302379,"3.1% below prior 30m high, 1.9% below VWAP, 5m ROC -1.4%, range x1.2, volume x1.1",http://localhost:8081/api/open-chart/APA/2026-04-01/0956?signal=buy
MLTX,0956,buy,2026-04-01,2026-04-01 09:56:00,16.50,69.5,Candidate,MLTX-1775051760000,MLTX,1000-list,10.1,2.8,0.8,1.6,0.200,0.8,0.9,822545,"10.1% below prior 30m high, 2.8% below VWAP, 5m ROC -0.8%, range x0.8, volume x0.9",http://localhost:8081/api/open-chart/MLTX/2026-04-01/0956?signal=buy
FLNC,0956,buy,2026-04-01,2026-04-01 09:56:00,14.00,67.2,Candidate,FLNC-1775051760000,FLNC,1000-list,3.3,1.7,1.1,1.8,0.100,1.3,1.6,621383,"3.3% below prior 30m high, 1.7% below VWAP, 5m ROC -1.1%, range x1.3, volume x1.6",http://localhost:8081/api/open-chart/FLNC/2026-04-01/0956?signal=buy
CVE,0956,buy,2026-04-01,2026-04-01 09:56:00,25.70,67.0,Candidate,CVE-1775051760000,CVE,1000-list,3.3,1.9,1.3,1.7,0.100,1.2,1.3,1699721,"3.3% below prior 30m high, 1.9% below VWAP, 5m ROC -1.3%, range x1.2, volume x1.3",http://localhost:8081/api/open-chart/CVE/2026-04-01/0956?signal=buy
TOST,0956,buy,2026-04-01,2026-04-01 09:56:00,25.40,66.2,Candidate,TOST-1775051760000,TOST,1000-list,5.9,2.5,0.3,2.1,0.200,0.7,0.8,960954,"5.9% below prior 30m high, 2.5% below VWAP, 5m ROC -0.3%, range x0.7, volume x0.8",http://localhost:8081/api/open-chart/TOST/2026-04-01/0956?signal=buy
OXY,0956,buy,2026-04-01,2026-04-01 09:56:00,62.50,64.6,Candidate,OXY-1775051760000,OXY,1000-list,4.7,2.0,0.9,1.3,0.100,1.1,0.9,6342730,"4.7% below prior 30m high, 2.0% below VWAP, 5m ROC -0.9%, range x1.1, volume x0.9",http://localhost:8081/api/open-chart/OXY/2026-04-01/0956?signal=buy
RCAT,0956,buy,2026-04-01,2026-04-01 09:56:00,12.80,64.4,Candidate,RCAT-1775051760000,RCAT,1000-list,4.7,2.4,0.7,0.5,0.100,0.8,0.7,2409470,"4.7% below prior 30m high, 2.4% below VWAP, 5m ROC -0.7%, range x0.8, volume x0.7",http://localhost:8081/api/open-chart/RCAT/2026-04-01/0956?signal=buy
CTRA,0956,buy,2026-04-01,2026-04-01 09:56:00,33.70,64.3,Candidate,CTRA-1775051760000,CTRA,1000-list,3.0,1.6,1.0,1.8,0.100,1.5,1.8,983481,"3.0% below prior 30m high, 1.6% below VWAP, 5m ROC -1.0%, range x1.5, volume x1.8",http://localhost:8081/api/open-chart/CTRA/2026-04-01/0956?signal=buy
DVN,0956,buy,2026-04-01,2026-04-01 09:56:00,48.30,63.5,Candidate,DVN-1775051760000,DVN,1000-list,3.1,1.7,1.1,1.8,0.100,1.4,1.3,2689051,"3.1% below prior 30m high, 1.7% below VWAP, 5m ROC -1.1%, range x1.4, volume x1.3",http://localhost:8081/api/open-chart/DVN/2026-04-01/0956?signal=buy
SEDG,0956,buy,2026-04-01,2026-04-01 09:56:00,51.70,63.1,Candidate,SEDG-1775051760000,SEDG,1000-list,4.0,1.8,0.4,1.4,0.200,0.4,0.6,713367,"4.0% below prior 30m high, 1.8% below VWAP, 5m ROC -0.4%, range x0.4, volume x0.6",http://localhost:8081/api/open-chart/SEDG/2026-04-01/0956?signal=buy
SU,0956,buy,2026-04-01,2026-04-01 09:56:00,64.90,62.6,Candidate,SU-1775051760000,SU,1000-list,3.2,1.5,1.1,1.4,0.100,1.5,1.5,1087378,"3.2% below prior 30m high, 1.5% below VWAP, 5m ROC -1.1%, range x1.5, volume x1.5",http://localhost:8081/api/open-chart/SU/2026-04-01/0956?signal=buy
PL,0956,buy,2026-04-01,2026-04-01 09:56:00,28.70,61.6,Candidate,PL-1775051760000,PL,1000-list,4.1,1.9,0.5,0.8,0.200,0.8,0.6,2824488,"4.1% below prior 30m high, 1.9% below VWAP, 5m ROC -0.5%, range x0.8, volume x0.6",http://localhost:8081/api/open-chart/PL/2026-04-01/0956?signal=buy
CNQ,0956,buy,2026-04-01,2026-04-01 09:56:00,46.70,61.5,Candidate,CNQ-1775051760000,CNQ,1000-list,3.5,1.8,1.0,1.4,0.100,1.0,0.8,2177442,"3.5% below prior 30m high, 1.8% below VWAP, 5m ROC -1.0%, range x1.0, volume x0.8",http://localhost:8081/api/open-chart/CNQ/2026-04-01/0956?signal=buy
UMAC,0956,buy,2026-04-01,2026-04-01 09:56:00,12.80,60.6,Candidate,UMAC-1775051760000,UMAC,1000-list,5.6,2.2,0.0,1.4,0.200,0.7,0.7,1165826,"5.6% below prior 30m high, 2.2% below VWAP, 5m ROC -0.0%, range x0.7, volume x0.7",http://localhost:8081/api/open-chart/UMAC/2026-04-01/0956?signal=buy
APP,0956,buy,2026-04-01,2026-04-01 09:56:00,386.80,60.4,Candidate,APP-1775051760000,APP,1000-list,4.4,2.0,0.1,1.1,0.200,0.7,0.6,688609,"4.4% below prior 30m high, 2.0% below VWAP, 5m ROC -0.1%, range x0.7, volume x0.6",http://localhost:8081/api/open-chart/APP/2026-04-01/0956?signal=buy
